Mês,Dia,mean,max,Ano
Jan.,2,0.0,0.0,2003
Jan.,3,0.0,0.0,2003
Jan.,4,0.0,0.0,2003
Jan.,5,0.0,0.0,2003
Jan.,6,0.0,0.0,2003
Jan.,7,0.0,0.0,2003
Jan.,8,0.0,0.0,2003
Jan.,9,0.0,0.0,2003
Jan.,10,0.0,0.0,2003
Jan.,11,0.0,0.0,2003
Jan.,12,0.0,0.0,2003
Jan.,13,0.0,0.0,2003
Jan.,14,0.0,0.0,2003
Jan.,15,0.0,0.0,2003
Jan.,16,0.0,0.0,2003
Jan.,17,0.0,0.0,2003
Jan.,18,0.0,0.0,2003
Jan.,19,1.1166666666666667,6.6,2003
Jan.,20,17.691666666666666,92.0,2003
Jan.,21,4.425,20.0,2003
Jan.,22,0.06666666666666667,0.4,2003
Jan.,23,0.5166666666666666,4.6,2003
Jan.,24,11.375,40.0,2003
Jan.,25,0.39999999999999997,3.0,2003
Jan.,26,3.2916666666666665,21.8,2003
Jan.,27,2.5166666666666666,24.0,2003
Jan.,28,6.866666666666667,24.0,2003
Jan.,29,0.14166666666666666,1.7,2003
Jan.,30,13.866666666666667,45.0,2003
Jan.,31,3.2000000000000006,13.0,2003
Fev.,1,4.391666666666667,26.2,2003
Fev.,2,1.491666666666667,9.3,2003
Fev.,3,5.7,24.0,2003
Fev.,4,6.383333333333333,24.3,2003
Fev.,5,0.10833333333333334,1.0,2003
Fev.,6,4.25,16.2,2003
Fev.,7,0.10833333333333334,1.0,2003
Fev.,8,0.0,0.0,2003
Fev.,9,0.0,0.0,2003
Fev.,10,0.06666666666666667,0.7,2003
Fev.,11,4.35,20.0,2003
Fev.,12,2.883333333333333,12.2,2003
Fev.,13,0.7583333333333333,6.0,2003
Fev.,14,0.0,0.0,2003
Fev.,15,0.0,0.0,2003
Fev.,16,0.6166666666666667,6.2,2003
Fev.,17,5.666666666666667,21.4,2003
Fev.,18,9.541666666666666,72.6,2003
Fev.,19,0.125,1.4,2003
Fev.,20,2.466666666666667,14.6,2003
Fev.,21,21.358333333333334,88.0,2003
Fev.,22,0.049999999999999996,0.6,2003
Fev.,23,1.5333333333333332,8.8,2003
Fev.,24,10.566666666666666,36.0,2003
Fev.,25,9.666666666666666,47.0,2003
Fev.,26,4.333333333333333,15.0,2003
Fev.,27,16.158333333333335,50.0,2003
Fev.,28,12.566666666666668,57.4,2003
Mar.,1,5.508333333333333,22.0,2003
Mar.,2,0.03333333333333333,0.4,2003
Mar.,3,3.8666666666666667,15.6,2003
Mar.,4,9.933333333333332,34.0,2003
Mar.,5,4.3999999999999995,16.4,2003
Mar.,6,0.3666666666666667,2.8,2003
Mar.,7,1.5750000000000002,10.0,2003
Mar.,8,0.8416666666666668,9.8,2003
Mar.,9,0.5166666666666667,5.2,2003
Mar.,10,2.9416666666666664,15.7,2003
Mar.,11,5.216666666666667,20.6,2003
Mar.,12,14.766666666666666,59.0,2003
Mar.,13,4.483333333333333,17.6,2003
Mar.,14,14.416666666666666,69.8,2003
Mar.,15,10.15,52.0,2003
Mar.,16,11.558333333333332,52.0,2003
Mar.,17,15.625,52.4,2003
Mar.,18,4.875,13.4,2003
Mar.,19,45.81666666666666,146.7,2003
Mar.,20,1.2916666666666667,7.0,2003
Mar.,21,3.5833333333333335,17.2,2003
Mar.,22,2.391666666666667,19.8,2003
Mar.,23,6.099999999999999,51.0,2003
Mar.,24,3.2583333333333333,16.3,2003
Mar.,25,2.6750000000000003,7.6,2003
Mar.,26,10.683333333333332,36.0,2003
Mar.,27,2.5416666666666665,13.0,2003
Mar.,28,1.2583333333333335,9.4,2003
Mar.,29,1.7916666666666667,7.9,2003
Mar.,30,14.908333333333331,40.6,2003
Mar.,31,5.333333333333333,23.0,2003
Abr.,1,20.458333333333332,61.0,2003
Abr.,2,6.758333333333333,25.0,2003
Abr.,3,3.133333333333333,18.4,2003
Abr.,4,0.11666666666666665,1.4,2003
Abr.,5,5.666666666666667,51.4,2003
Abr.,6,3.6750000000000003,33.0,2003
Abr.,7,19.3,92.0,2003
Abr.,8,1.6083333333333334,15.3,2003
Abr.,9,1.0250000000000001,5.0,2003
Abr.,10,10.633333333333333,48.4,2003
Abr.,11,25.90833333333333,75.0,2003
Abr.,12,0.09999999999999999,1.2,2003
Abr.,13,1.7583333333333335,11.0,2003
Abr.,14,0.3833333333333333,1.4,2003
Abr.,15,0.0,0.0,2003
Abr.,16,0.09999999999999999,1.2,2003
Abr.,17,0.0,0.0,2003
Abr.,18,2.1166666666666667,9.4,2003
Abr.,19,8.408333333333333,46.0,2003
Abr.,20,16.016666666666666,58.0,2003
Abr.,21,1.8333333333333333,10.0,2003
Abr.,22,6.55,20.0,2003
Abr.,23,2.775,13.8,2003
Abr.,24,1.0166666666666666,7.0,2003
Abr.,25,0.0,0.0,2003
Abr.,26,29.850000000000005,119.4,2003
Abr.,27,3.25,15.0,2003
Abr.,28,0.5916666666666667,7.1,2003
Abr.,29,9.883333333333333,41.6,2003
Abr.,30,9.799999999999999,51.6,2003
Mai.,1,21.78333333333333,61.0,2003
Mai.,2,11.958333333333334,45.0,2003
Mai.,3,0.35833333333333334,3.0,2003
Mai.,4,0.0,0.0,2003
Mai.,5,17.916666666666668,57.4,2003
Mai.,6,3.5833333333333326,18.0,2003
Mai.,7,0.0,0.0,2003
Mai.,8,0.0,0.0,2003
Mai.,9,1.6833333333333333,7.0,2003
Mai.,10,7.191666666666666,38.9,2003
Mai.,11,0.05833333333333333,0.7,2003
Mai.,12,3.5083333333333333,16.3,2003
Mai.,13,5.05,23.6,2003
Mai.,14,5.883333333333334,20.0,2003
Mai.,15,7.741666666666667,30.0,2003
Mai.,16,3.233333333333334,15.4,2003
Mai.,17,0.0,0.0,2003
Mai.,18,0.0,0.0,2003
Mai.,19,12.949999999999998,48.0,2003
Mai.,20,0.0,0.0,2003
Mai.,21,0.016666666666666666,0.2,2003
Mai.,22,0.0,0.0,2003
Mai.,23,0.0,0.0,2003
Mai.,24,0.0,0.0,2003
Mai.,25,0.0,0.0,2003
Mai.,26,0.0,0.0,2003
Mai.,27,0.0,0.0,2003
Mai.,28,0.18333333333333335,2.0,2003
Mai.,29,0.3333333333333333,2.8,2003
Mai.,30,9.175,31.0,2003
Mai.,31,9.108333333333333,51.6,2003
Jun.,1,10.183333333333332,47.6,2003
Jun.,2,5.516666666666667,19.0,2003
Jun.,3,0.0,0.0,2003
Jun.,4,18.916666666666668,73.0,2003
Jun.,5,26.491666666666664,95.0,2003
Jun.,6,2.966666666666667,20.0,2003
Jun.,7,0.15,1.8,2003
Jun.,8,1.2583333333333335,8.0,2003
Jun.,9,0.0,0.0,2003
Jun.,10,0.8916666666666666,3.0,2003
Jun.,11,0.85,6.0,2003
Jun.,12,0.9833333333333334,5.0,2003
Jun.,13,0.19999999999999998,1.5,2003
Jun.,14,0.0,0.0,2003
Jun.,15,2.2416666666666667,11.2,2003
Jun.,16,9.125,30.0,2003
Jun.,17,1.75,7.6,2003
Jun.,18,0.0,0.0,2003
Jun.,19,0.041666666666666664,0.5,2003
Jun.,20,0.85,7.2,2003
Jun.,21,5.241666666666667,23.2,2003
Jun.,22,2.125,10.0,2003
Jun.,23,0.0,0.0,2003
Jun.,24,0.0,0.0,2003
Jun.,25,0.0,0.0,2003
Jun.,26,0.3333333333333333,4.0,2003
Jun.,27,0.0,0.0,2003
Jun.,28,0.0,0.0,2003
Jun.,29,0.0,0.0,2003
Jun.,30,0.0,0.0,2003
Jul.,1,0.0,0.0,2003
Jul.,2,0.0,0.0,2003
Jul.,3,0.0,0.0,2003
Jul.,4,0.0,0.0,2003
Jul.,5,0.0,0.0,2003
Jul.,6,0.075,0.9,2003
Jul.,7,0.024999999999999998,0.3,2003
Jul.,8,0.5666666666666667,5.0,2003
Jul.,9,0.0,0.0,2003
Jul.,10,0.0,0.0,2003
Jul.,11,0.0,0.0,2003
Jul.,12,1.8,8.8,2003
Jul.,13,0.0,0.0,2003
Jul.,14,0.20833333333333334,1.7,2003
Jul.,15,0.0,0.0,2003
Jul.,16,0.0,0.0,2003
Jul.,17,0.0,0.0,2003
Jul.,18,0.0,0.0,2003
Jul.,19,0.0,0.0,2003
Jul.,20,0.0,0.0,2003
Jul.,21,0.0,0.0,2003
Jul.,22,0.0,0.0,2003
Jul.,23,0.0,0.0,2003
Jul.,24,0.0,0.0,2003
Jul.,25,0.6749999999999999,5.8,2003
Jul.,26,0.041666666666666664,0.5,2003
Jul.,27,0.0,0.0,2003
Jul.,28,0.0,0.0,2003
Jul.,29,0.0,0.0,2003
Jul.,30,0.0,0.0,2003
Jul.,31,0.0,0.0,2003
Ago.,1,0.0,0.0,2003
Ago.,2,0.0,0.0,2003
Ago.,3,0.0,0.0,2003
Ago.,4,0.0,0.0,2003
Ago.,5,0.0,0.0,2003
Ago.,6,0.0,0.0,2003
Ago.,7,0.0,0.0,2003
Ago.,8,0.024999999999999998,0.3,2003
Ago.,9,0.0,0.0,2003
Ago.,10,0.42500000000000004,4.4,2003
Ago.,11,0.0,0.0,2003
Ago.,12,0.0,0.0,2003
Ago.,13,0.25,2.2,2003
Ago.,14,0.041666666666666664,0.3,2003
Ago.,15,0.0,0.0,2003
Ago.,16,0.0,0.0,2003
Ago.,17,0.8333333333333334,8.0,2003
Ago.,18,1.9416666666666664,13.0,2003
Ago.,19,0.0,0.0,2003
Ago.,20,0.0,0.0,2003
Ago.,21,0.0,0.0,2003
Ago.,22,0.0,0.0,2003
Ago.,23,0.0,0.0,2003
Ago.,24,0.0,0.0,2003
Ago.,25,0.041666666666666664,0.5,2003
Ago.,26,0.0,0.0,2003
Ago.,27,0.13333333333333333,1.6,2003
Ago.,28,0.125,0.9,2003
Ago.,29,0.008333333333333333,0.1,2003
Ago.,30,0.06666666666666667,0.8,2003
Ago.,31,0.375,3.8,2003
Set.,1,0.0,0.0,2003
Set.,2,0.0,0.0,2003
Set.,3,0.0,0.0,2003
Set.,4,0.0,0.0,2003
Set.,5,0.0,0.0,2003
Set.,6,0.0,0.0,2003
Set.,7,0.0,0.0,2003
Set.,8,0.0,0.0,2003
Set.,9,0.0,0.0,2003
Set.,10,0.0,0.0,2003
Set.,11,0.0,0.0,2003
Set.,12,0.024999999999999998,0.3,2003
Set.,13,0.03333333333333333,0.4,2003
Set.,14,3.591666666666667,20.2,2003
Set.,15,0.06666666666666667,0.5,2003
Set.,16,0.0,0.0,2003
Set.,17,0.0,0.0,2003
Set.,18,0.0,0.0,2003
Set.,19,0.0,0.0,2003
Set.,20,0.0,0.0,2003
Set.,21,0.0,0.0,2003
Set.,22,0.0,0.0,2003
Set.,23,0.0,0.0,2003
Set.,24,0.049999999999999996,0.6,2003
Set.,25,0.0,0.0,2003
Set.,26,0.0,0.0,2003
Set.,27,0.0,0.0,2003
Set.,28,0.0,0.0,2003
Set.,29,0.0,0.0,2003
Set.,30,0.14166666666666666,1.7,2003
Out.,1,0.0,0.0,2003
Out.,2,0.0,0.0,2003
Out.,3,0.0,0.0,2003
Out.,4,0.0,0.0,2003
Out.,5,0.0,0.0,2003
Out.,6,0.0,0.0,2003
Out.,7,0.0,0.0,2003
Out.,8,0.125,1.5,2003
Out.,9,0.0,0.0,2003
Out.,10,0.024999999999999998,0.3,2003
Out.,11,0.0,0.0,2003
Out.,12,0.0,0.0,2003
Out.,13,0.0,0.0,2003
Out.,14,0.03333333333333333,0.4,2003
Out.,15,0.0,0.0,2003
Out.,16,0.0,0.0,2003
Out.,17,0.1416666666666667,1.3,2003
Out.,18,0.0,0.0,2003
Out.,19,0.0,0.0,2003
Out.,20,0.0,0.0,2003
Out.,21,0.17500000000000002,1.5,2003
Out.,22,0.0,0.0,2003
Out.,23,0.0,0.0,2003
Out.,24,0.0,0.0,2003
Out.,25,0.0,0.0,2003
Out.,26,0.0,0.0,2003
Out.,27,0.0,0.0,2003
Out.,28,0.0,0.0,2003
Out.,29,0.0,0.0,2003
Out.,30,0.09166666666666667,1.1,2003
Out.,31,0.03333333333333333,0.4,2003
Nov.,1,0.049999999999999996,0.5,2003
Nov.,2,0.125,0.9,2003
Nov.,3,0.0,0.0,2003
Nov.,4,0.0,0.0,2003
Nov.,5,0.0,0.0,2003
Nov.,6,0.5,3.8,2003
Nov.,7,0.049999999999999996,0.6,2003
Nov.,8,0.0,0.0,2003
Nov.,9,0.0,0.0,2003
Nov.,10,0.0,0.0,2003
Nov.,11,0.0,0.0,2003
Nov.,12,1.2833333333333332,11.6,2003
Nov.,13,0.31666666666666665,2.0,2003
Nov.,14,0.008333333333333333,0.1,2003
Nov.,15,0.0,0.0,2003
Nov.,16,0.0,0.0,2003
Nov.,17,0.0,0.0,2003
Nov.,18,0.0,0.0,2003
Nov.,19,0.0,0.0,2003
Nov.,20,0.03333333333333333,0.4,2003
Nov.,21,0.0,0.0,2003
Nov.,22,0.008333333333333333,0.1,2003
Nov.,23,0.008333333333333333,0.1,2003
Nov.,24,0.0,0.0,2003
Nov.,25,0.0,0.0,2003
Nov.,26,0.041666666666666664,0.5,2003
Nov.,27,0.075,0.9,2003
Nov.,28,0.06666666666666667,0.4,2003
Nov.,29,0.024999999999999998,0.3,2003
Nov.,30,0.08333333333333333,1.0,2003
Dez.,1,0.03333333333333333,0.4,2003
Dez.,2,0.0,0.0,2003
Dez.,3,0.0,0.0,2003
Dez.,4,0.0,0.0,2003
Dez.,5,0.3416666666666666,3.3,2003
Dez.,6,0.0,0.0,2003
Dez.,7,0.0,0.0,2003
Dez.,8,0.0,0.0,2003
Dez.,9,0.016666666666666666,0.2,2003
Dez.,10,0.0,0.0,2003
Dez.,11,2.2416666666666667,23.4,2003
Dez.,12,0.3416666666666666,3.3,2003
Dez.,13,0.0,0.0,2003
Dez.,14,0.44166666666666665,4.5,2003
Dez.,15,0.041666666666666664,0.5,2003
Dez.,16,0.15,1.8,2003
Dez.,17,0.26666666666666666,3.2,2003
Dez.,18,0.0,0.0,2003
Dez.,19,0.0,0.0,2003
Dez.,20,0.0,0.0,2003
Dez.,21,0.008333333333333333,0.1,2003
Dez.,22,0.016666666666666666,0.2,2003
Dez.,23,0.0,0.0,2003
Dez.,24,0.0,0.0,2003
Dez.,25,0.0,0.0,2003
Dez.,26,0.9083333333333333,7.3,2003
Dez.,27,0.0,0.0,2003
Dez.,28,0.27499999999999997,1.7,2003
Dez.,29,0.15833333333333335,1.1,2003
Dez.,30,0.08333333333333333,1.0,2003
Dez.,31,0.0,0.0,2003
Jan.,1,0.0,0.0,2004
Jan.,2,0.5,6.0,2004
Jan.,3,1.1416666666666668,12.6,2004
Jan.,4,0.0,0.0,2004
Jan.,5,0.14166666666666666,1.5,2004
Jan.,6,0.0,0.0,2004
Jan.,7,0.016666666666666666,0.2,2004
Jan.,8,0.0,0.0,2004
Jan.,9,0.16666666666666666,1.3,2004
Jan.,10,0.19166666666666665,2.3,2004
Jan.,11,0.016666666666666666,0.2,2004
Jan.,12,6.3,43.8,2004
Jan.,13,0.7000000000000001,3.0,2004
Jan.,14,6.925,40.0,2004
Jan.,15,2.6166666666666667,14.0,2004
Jan.,16,0.6666666666666666,8.0,2004
Jan.,17,2.1416666666666666,11.7,2004
Jan.,18,0.8333333333333334,10.0,2004
Jan.,19,2.1,16.0,2004
Jan.,20,5.058333333333334,26.2,2004
Jan.,21,5.0,37.0,2004
Jan.,22,0.9166666666666666,4.5,2004
Jan.,23,2.9166666666666665,10.2,2004
Jan.,24,10.583333333333334,59.7,2004
Jan.,25,0.08333333333333333,0.6,2004
Jan.,26,0.325,2.4,2004
Jan.,27,11.491666666666667,74.0,2004
Jan.,28,31.925,141.2,2004
Jan.,29,72.75833333333333,250.0,2004
Jan.,30,2.533333333333333,22.2,2004
Jan.,31,0.13333333333333333,1.0,2004
Fev.,1,0.024999999999999998,0.3,2004
Fev.,2,0.6833333333333332,8.0,2004
Fev.,3,1.2083333333333333,7.0,2004
Fev.,4,9.875,31.0,2004
Fev.,5,6.108333333333333,26.0,2004
Fev.,6,0.9333333333333332,5.0,2004
Fev.,7,1.9000000000000001,11.0,2004
Fev.,8,4.858333333333333,20.5,2004
Fev.,9,17.875,66.6,2004
Fev.,10,1.3833333333333335,8.6,2004
Fev.,11,0.0,0.0,2004
Fev.,12,5.1000000000000005,19.0,2004
Fev.,13,7.191666666666666,30.4,2004
Fev.,14,5.616666666666667,39.0,2004
Fev.,15,0.7416666666666666,4.8,2004
Fev.,16,9.1,27.0,2004
Fev.,17,8.924999999999999,34.0,2004
Fev.,18,3.216666666666667,21.0,2004
Fev.,19,0.0,0.0,2004
Fev.,20,5.25,36.0,2004
Fev.,21,6.191666666666666,37.5,2004
Fev.,22,0.08333333333333333,1.0,2004
Fev.,23,0.11666666666666665,1.4,2004
Fev.,24,1.1666666666666667,13.5,2004
Fev.,25,0.43333333333333335,3.2,2004
Fev.,26,0.8583333333333334,5.0,2004
Fev.,27,5.858333333333333,34.0,2004
Fev.,28,4.383333333333333,22.8,2004
Fev.,29,8.65,34.4,2004
Mar.,1,9.166666666666666,37.4,2004
Mar.,2,0.0,0.0,2004
Mar.,3,0.0,0.0,2004
Mar.,4,2.0833333333333335,25.0,2004
Mar.,5,1.1666666666666667,14.0,2004
Mar.,6,5.733333333333333,30.0,2004
Mar.,7,59.375,173.8,2004
Mar.,8,17.941666666666666,74.4,2004
Mar.,9,0.03333333333333333,0.4,2004
Mar.,10,38.81666666666666,97.2,2004
Mar.,11,0.6833333333333332,5.0,2004
Mar.,12,0.9,6.6,2004
Mar.,13,0.3333333333333333,4.0,2004
Mar.,14,0.008333333333333333,0.1,2004
Mar.,15,7.083333333333333,28.0,2004
Mar.,16,9.641666666666667,48.0,2004
Mar.,17,7.533333333333334,27.3,2004
Mar.,18,0.0,0.0,2004
Mar.,19,0.024999999999999998,0.3,2004
Mar.,20,0.0,0.0,2004
Mar.,21,0.0,0.0,2004
Mar.,22,1.2666666666666666,5.8,2004
Mar.,23,12.891666666666666,55.9,2004
Mar.,24,1.3499999999999999,14.0,2004
Mar.,25,0.05833333333333333,0.7,2004
Mar.,26,18.366666666666667,55.0,2004
Mar.,27,1.825,12.0,2004
Mar.,28,5.466666666666666,21.0,2004
Mar.,29,0.0,0.0,2004
Mar.,30,0.0,0.0,2004
Mar.,31,0.09999999999999999,1.2,2004
Abr.,1,5.883333333333333,20.0,2004
Abr.,2,1.1333333333333333,10.0,2004
Abr.,3,0.45,3.0,2004
Abr.,4,1.2,4.0,2004
Abr.,5,4.266666666666667,25.0,2004
Abr.,6,1.0250000000000001,5.0,2004
Abr.,7,0.0,0.0,2004
Abr.,8,0.09999999999999999,1.2,2004
Abr.,9,1.1583333333333334,7.2,2004
Abr.,10,0.0,0.0,2004
Abr.,11,0.0,0.0,2004
Abr.,12,0.0,0.0,2004
Abr.,13,0.0,0.0,2004
Abr.,14,0.0,0.0,2004
Abr.,15,0.0,0.0,2004
Abr.,16,0.5833333333333334,6.0,2004
Abr.,17,0.49166666666666664,5.8,2004
Abr.,18,2.9583333333333335,10.8,2004
Abr.,19,5.516666666666667,21.4,2004
Abr.,20,0.09166666666666667,1.1,2004
Abr.,21,0.14166666666666666,1.7,2004
Abr.,22,5.216666666666667,27.4,2004
Abr.,23,2.3833333333333333,11.0,2004
Abr.,24,4.0249999999999995,24.4,2004
Abr.,25,5.45,30.0,2004
Abr.,26,7.133333333333333,45.4,2004
Abr.,27,6.858333333333334,35.0,2004
Abr.,28,2.1333333333333333,10.0,2004
Abr.,29,0.0,0.0,2004
Abr.,30,0.0,0.0,2004
Mai.,1,0.016666666666666666,0.2,2004
Mai.,2,0.0,0.0,2004
Mai.,3,0.0,0.0,2004
Mai.,4,0.016666666666666666,0.2,2004
Mai.,5,6.716666666666666,27.8,2004
Mai.,6,0.0,0.0,2004
Mai.,7,0.7916666666666666,6.2,2004
Mai.,8,0.0,0.0,2004
Mai.,9,0.08333333333333333,0.8,2004
Mai.,10,0.0,0.0,2004
Mai.,11,0.03333333333333333,0.4,2004
Mai.,12,0.0,0.0,2004
Mai.,13,0.0,0.0,2004
Mai.,14,0.0,0.0,2004
Mai.,15,0.0,0.0,2004
Mai.,16,0.0,0.0,2004
Mai.,17,0.0,0.0,2004
Mai.,18,1.4000000000000001,9.0,2004
Mai.,19,0.0,0.0,2004
Mai.,20,5.0583333333333345,19.6,2004
Mai.,21,11.299999999999999,36.0,2004
Mai.,22,4.25,51.0,2004
Mai.,23,0.0,0.0,2004
Mai.,24,1.4333333333333333,6.0,2004
Mai.,25,0.09999999999999999,1.0,2004
Mai.,26,0.0,0.0,2004
Mai.,27,0.3,3.4,2004
Mai.,28,2.033333333333333,12.0,2004
Mai.,29,3.383333333333333,19.0,2004
Mai.,30,0.19166666666666665,2.0,2004
Mai.,31,0.0,0.0,2004
Jun.,1,1.6333333333333335,11.2,2004
Jun.,2,0.25833333333333336,3.1,2004
Jun.,3,0.3,3.2,2004
Jun.,4,0.06666666666666667,0.8,2004
Jun.,5,2.2083333333333335,10.0,2004
Jun.,6,4.641666666666667,14.0,2004
Jun.,7,0.5583333333333333,5.2,2004
Jun.,8,2.0666666666666664,12.4,2004
Jun.,9,0.225,1.8,2004
Jun.,10,0.03333333333333333,0.4,2004
Jun.,11,0.2833333333333333,2.0,2004
Jun.,12,0.016666666666666666,0.2,2004
Jun.,13,0.0,0.0,2004
Jun.,14,1.1083333333333334,12.0,2004
Jun.,15,5.316666666666666,19.3,2004
Jun.,16,1.1166666666666667,4.5,2004
Jun.,17,0.0,0.0,2004
Jun.,18,6.283333333333334,23.8,2004
Jun.,19,16.116666666666664,53.0,2004
Jun.,20,2.6916666666666664,14.5,2004
Jun.,21,3.433333333333333,12.0,2004
Jun.,22,35.49166666666667,95.0,2004
Jun.,23,0.25,2.8,2004
Jun.,24,0.0,0.0,2004
Jun.,25,0.0,0.0,2004
Jun.,26,1.5833333333333333,9.2,2004
Jun.,27,1.55,9.4,2004
Jun.,28,29.924999999999997,83.2,2004
Jun.,29,1.4666666666666668,9.4,2004
Jun.,30,1.2166666666666666,7.4,2004
Jul.,1,2.1666666666666665,12.0,2004
Jul.,2,1.5833333333333333,10.0,2004
Jul.,3,4.241666666666666,18.7,2004
Jul.,4,2.391666666666667,10.3,2004
Jul.,5,0.0,0.0,2004
Jul.,6,0.0,0.0,2004
Jul.,7,3.7083333333333335,16.0,2004
Jul.,8,2.85,15.8,2004
Jul.,9,0.8833333333333333,10.0,2004
Jul.,10,1.1500000000000001,6.0,2004
Jul.,11,4.8999999999999995,25.0,2004
Jul.,12,0.0,0.0,2004
Jul.,13,0.0,0.0,2004
Jul.,14,0.125,1.5,2004
Jul.,15,0.0,0.0,2004
Jul.,16,0.5499999999999999,2.5,2004
Jul.,17,21.208333333333332,77.4,2004
Jul.,18,3.0333333333333337,15.0,2004
Jul.,19,0.041666666666666664,0.5,2004
Jul.,20,0.0,0.0,2004
Jul.,21,0.0,0.0,2004
Jul.,22,0.9666666666666667,8.0,2004
Jul.,23,0.2916666666666667,2.0,2004
Jul.,24,0.0,0.0,2004
Jul.,25,0.0,0.0,2004
Jul.,26,0.0,0.0,2004
Jul.,27,0.0,0.0,2004
Jul.,28,0.0,0.0,2004
Jul.,29,0.0,0.0,2004
Jul.,30,0.0,0.0,2004
Jul.,31,0.0,0.0,2004
Ago.,1,0.17499999999999996,1.4,2004
Ago.,2,0.0,0.0,2004
Ago.,3,0.0,0.0,2004
Ago.,4,0.0,0.0,2004
Ago.,5,0.0,0.0,2004
Ago.,6,0.0,0.0,2004
Ago.,7,0.0,0.0,2004
Ago.,8,0.0,0.0,2004
Ago.,9,0.5333333333333333,3.4,2004
Ago.,10,0.0,0.0,2004
Ago.,11,0.0,0.0,2004
Ago.,12,0.0,0.0,2004
Ago.,13,0.0,0.0,2004
Ago.,14,0.0,0.0,2004
Ago.,15,0.0,0.0,2004
Ago.,16,2.4583333333333335,8.2,2004
Ago.,17,0.0,0.0,2004
Ago.,18,0.049999999999999996,0.6,2004
Ago.,19,0.0,0.0,2004
Ago.,20,0.0,0.0,2004
Ago.,21,0.0,0.0,2004
Ago.,22,0.0,0.0,2004
Ago.,23,0.0,0.0,2004
Ago.,24,0.0,0.0,2004
Ago.,25,0.0,0.0,2004
Ago.,26,0.0,0.0,2004
Ago.,27,0.0,0.0,2004
Ago.,28,0.0,0.0,2004
Ago.,29,0.0,0.0,2004
Ago.,30,0.08333333333333333,0.8,2004
Ago.,31,0.125,1.2,2004
Set.,1,0.0,0.0,2004
Set.,2,0.0,0.0,2004
Set.,3,0.0,0.0,2004
Set.,4,0.0,0.0,2004
Set.,5,0.0,0.0,2004
Set.,6,0.0,0.0,2004
Set.,7,0.0,0.0,2004
Set.,8,0.0,0.0,2004
Set.,9,0.0,0.0,2004
Set.,10,0.06666666666666667,0.8,2004
Set.,11,1.7416666666666665,11.4,2004
Set.,12,0.09166666666666667,0.7,2004
Set.,13,0.0,0.0,2004
Set.,14,0.0,0.0,2004
Set.,15,0.024999999999999998,0.3,2004
Set.,16,0.0,0.0,2004
Set.,17,0.0,0.0,2004
Set.,18,0.0,0.0,2004
Set.,19,0.0,0.0,2004
Set.,20,0.0,0.0,2004
Set.,21,0.0,0.0,2004
Set.,22,4.616666666666666,25.0,2004
Set.,23,0.8166666666666668,7.0,2004
Set.,24,0.375,4.0,2004
Set.,25,0.008333333333333333,0.1,2004
Set.,26,0.19999999999999998,1.4,2004
Set.,27,0.0,0.0,2004
Set.,28,0.0,0.0,2004
Set.,29,0.0,0.0,2004
Set.,30,0.0,0.0,2004
Out.,1,0.0,0.0,2004
Out.,2,0.0,0.0,2004
Out.,3,0.0,0.0,2004
Out.,4,0.016666666666666666,0.2,2004
Out.,5,0.13333333333333333,0.8,2004
Out.,6,0.0,0.0,2004
Out.,7,0.041666666666666664,0.5,2004
Out.,8,0.0,0.0,2004
Out.,9,0.0,0.0,2004
Out.,10,0.0,0.0,2004
Out.,11,0.0,0.0,2004
Out.,12,0.0,0.0,2004
Out.,13,0.0,0.0,2004
Out.,14,0.0,0.0,2004
Out.,15,0.0,0.0,2004
Out.,16,0.0,0.0,2004
Out.,17,0.0,0.0,2004
Out.,18,0.016666666666666666,0.2,2004
Out.,19,0.0,0.0,2004
Out.,20,0.0,0.0,2004
Out.,21,0.03333333333333333,0.4,2004
Out.,22,0.0,0.0,2004
Out.,23,0.0,0.0,2004
Out.,24,0.05833333333333333,0.7,2004
Out.,25,0.024999999999999998,0.3,2004
Out.,26,0.0,0.0,2004
Out.,27,0.0,0.0,2004
Out.,28,0.0,0.0,2004
Out.,29,0.0,0.0,2004
Out.,30,0.0,0.0,2004
Out.,31,0.0,0.0,2004
Nov.,1,0.0,0.0,2004
Nov.,2,0.008333333333333333,0.1,2004
Nov.,3,0.024999999999999998,0.3,2004
Nov.,4,0.0,0.0,2004
Nov.,5,0.0,0.0,2004
Nov.,6,0.0,0.0,2004
Nov.,7,0.0,0.0,2004
Nov.,8,0.0,0.0,2004
Nov.,9,0.0,0.0,2004
Nov.,10,0.0,0.0,2004
Nov.,11,0.0,0.0,2004
Nov.,12,0.0,0.0,2004
Nov.,13,0.0,0.0,2004
Nov.,14,0.0,0.0,2004
Nov.,15,0.0,0.0,2004
Nov.,16,0.0,0.0,2004
Nov.,17,0.0,0.0,2004
Nov.,18,0.0,0.0,2004
Nov.,19,0.0,0.0,2004
Nov.,20,0.0,0.0,2004
Nov.,21,0.0,0.0,2004
Nov.,22,0.0,0.0,2004
Nov.,23,0.0,0.0,2004
Nov.,24,0.0,0.0,2004
Nov.,25,0.0,0.0,2004
Nov.,26,0.041666666666666664,0.5,2004
Nov.,27,0.9750000000000001,11.4,2004
Nov.,28,0.0,0.0,2004
Nov.,29,0.0,0.0,2004
Nov.,30,0.041666666666666664,0.3,2004
Dez.,1,0.0,0.0,2004
