DATA,Tipologia de Ocorrência,Regional,Ocorrências
27/04/2022,Outros,SR 7,0
27/04/2022,Outros,SR 8,1
27/04/2022,Outros,SR 9,1
27/04/2022,Outros,SR 10,0
27/04/2022,Outros,SR 11,0
27/04/2022,Outros,SR 12,0
27/04/2022,Outros,SR 1,0
27/04/2022,Outros,SR 2,0
27/04/2022,Outros,SR 3,0
27/04/2022,Outros,SR 4,0
27/04/2022,Outros,SR 5,0
27/04/2022,Outros,SR 6,0
27/04/2022,Outros,SR 7,0
27/04/2022,Outros,SR 8,0
27/04/2022,Outros,SR 9,0
27/04/2022,Outros,SR 10,0
27/04/2022,Outros,SR 11,0
27/04/2022,Outros,SR 12,0
27/04/2022,Outros,SR 1,0
27/04/2022,Outros,SR 2,0
27/04/2022,Outros,SR 3,0
27/04/2022,Outros,SR 4,0
27/04/2022,Outros,SR 5,0
27/04/2022,Outros,SR 6,0
27/04/2022,Outros,SR 7,0
27/04/2022,Outros,SR 8,0
27/04/2022,Outros,SR 9,0
27/04/2022,Outros,SR 10,0
27/04/2022,Outros,SR 11,0
27/04/2022,Outros,SR 12,0
27/04/2022,Outros,SR 1,0
27/04/2022,Outros,SR 2,0
27/04/2022,Outros,SR 3,0
27/04/2022,Outros,SR 4,0
27/04/2022,Outros,SR 5,0
27/04/2022,Outros,SR 6,0
27/04/2022,Outros,SR 7,0
27/04/2022,Outros,SR 8,0
27/04/2022,Outros,SR 9,0
27/04/2022,Outros,SR 10,0
27/04/2022,Outros,SR 11,0
27/04/2022,Outros,SR 12,0
27/04/2022,Outros,SR 1,0
27/04/2022,Outros,SR 2,0
27/04/2022,Outros,SR 3,0
27/04/2022,Outros,SR 4,0
27/04/2022,Outros,SR 5,0
27/04/2022,Outros,SR 6,0
27/04/2022,Outros,SR 7,0
27/04/2022,Outros,SR 8,0
27/04/2022,Outros,SR 9,0
27/04/2022,Outros,SR 10,0
27/04/2022,Outros,SR 11,0
27/04/2022,Outros,SR 12,0
27/04/2022,Outros,SR 1,0
27/04/2022,Outros,SR 2,0
27/04/2022,Outros,SR 3,0
27/04/2022,Outros,SR 4,0
27/04/2022,Outros,SR 5,0
27/04/2022,Outros,SR 6,0
27/04/2022,Outros,SR 7,0
27/04/2022,Outros,SR 8,0
27/04/2022,Outros,SR 9,0
27/04/2022,Outros,SR 10,0
27/04/2022,Outros,SR 11,0
27/04/2022,Outros,SR 12,0
28/04/2022,Outros,SR 1,0
28/04/2022,Outros,SR 2,0
28/04/2022,Outros,SR 3,0
28/04/2022,Outros,SR 4,0
28/04/2022,Outros,SR 5,0
28/04/2022,Outros,SR 6,0
28/04/2022,Outros,SR 7,0
28/04/2022,Outros,SR 8,0
28/04/2022,Outros,SR 9,0
28/04/2022,Outros,SR 10,0
28/04/2022,Outros,SR 11,0
28/04/2022,Outros,SR 12,0
28/04/2022,Outros,SR 1,0
28/04/2022,Outros,SR 2,0
28/04/2022,Outros,SR 3,0
28/04/2022,Outros,SR 4,0
28/04/2022,Outros,SR 5,0
28/04/2022,Outros,SR 6,0
28/04/2022,Outros,SR 7,0
28/04/2022,Outros,SR 8,0
28/04/2022,Outros,SR 9,0
28/04/2022,Outros,SR 10,0
28/04/2022,Outros,SR 11,0
28/04/2022,Outros,SR 12,0
28/04/2022,Outros,SR 1,0
28/04/2022,Outros,SR 2,0
28/04/2022,Outros,SR 3,0
28/04/2022,Outros,SR 4,0
28/04/2022,Outros,SR 5,0
28/04/2022,Outros,SR 6,0
28/04/2022,Outros,SR 7,0
28/04/2022,Outros,SR 8,0
28/04/2022,Outros,SR 9,0
28/04/2022,Outros,SR 10,0
28/04/2022,Outros,SR 11,0
28/04/2022,Outros,SR 12,0
28/04/2022,Outros,SR 1,0
28/04/2022,Outros,SR 2,0
28/04/2022,Outros,SR 3,0
28/04/2022,Outros,SR 4,0
28/04/2022,Outros,SR 5,0
28/04/2022,Outros,SR 6,0
28/04/2022,Outros,SR 7,0
28/04/2022,Outros,SR 8,0
28/04/2022,Outros,SR 9,0
28/04/2022,Outros,SR 10,0
28/04/2022,Outros,SR 11,0
28/04/2022,Outros,SR 12,0
28/04/2022,Outros,SR 1,0
28/04/2022,Outros,SR 2,0
28/04/2022,Outros,SR 3,0
28/04/2022,Outros,SR 4,0
28/04/2022,Outros,SR 5,0
28/04/2022,Outros,SR 6,0
28/04/2022,Outros,SR 7,0
28/04/2022,Outros,SR 8,0
28/04/2022,Outros,SR 9,0
28/04/2022,Outros,SR 10,0
28/04/2022,Outros,SR 11,0
28/04/2022,Outros,SR 12,0
28/04/2022,Outros,SR 1,1
28/04/2022,Outros,SR 2,1
28/04/2022,Outros,SR 3,1
28/04/2022,Outros,SR 4,0
28/04/2022,Outros,SR 5,0
28/04/2022,Outros,SR 6,1
28/04/2022,Outros,SR 7,2
28/04/2022,Outros,SR 8,2
28/04/2022,Outros,SR 9,0
28/04/2022,Outros,SR 10,2
28/04/2022,Outros,SR 11,1
28/04/2022,Outros,SR 12,1
28/04/2022,Outros,SR 1,0
28/04/2022,Outros,SR 2,0
28/04/2022,Outros,SR 3,0
28/04/2022,Outros,SR 4,0
28/04/2022,Outros,SR 5,0
28/04/2022,Outros,SR 6,0
28/04/2022,Outros,SR 7,0
28/04/2022,Outros,SR 8,0
28/04/2022,Outros,SR 9,0
28/04/2022,Outros,SR 10,0
28/04/2022,Outros,SR 11,0
28/04/2022,Outros,SR 12,0
28/04/2022,Outros,SR 1,0
28/04/2022,Outros,SR 2,0
28/04/2022,Outros,SR 3,0
28/04/2022,Outros,SR 4,0
28/04/2022,Outros,SR 5,0
28/04/2022,Outros,SR 6,0
28/04/2022,Outros,SR 7,0
28/04/2022,Outros,SR 8,0
28/04/2022,Outros,SR 9,0
28/04/2022,Outros,SR 10,0
28/04/2022,Outros,SR 11,0
28/04/2022,Outros,SR 12,0
28/04/2022,Outros,SR 1,0
28/04/2022,Outros,SR 2,0
28/04/2022,Outros,SR 3,0
28/04/2022,Outros,SR 4,0
28/04/2022,Outros,SR 5,0
28/04/2022,Outros,SR 6,0
28/04/2022,Outros,SR 7,0
28/04/2022,Outros,SR 8,0
28/04/2022,Outros,SR 9,0
28/04/2022,Outros,SR 10,0
28/04/2022,Outros,SR 11,0
28/04/2022,Outros,SR 12,0
28/04/2022,Outros,SR 1,0
28/04/2022,Outros,SR 2,0
28/04/2022,Outros,SR 3,0
28/04/2022,Outros,SR 4,0
28/04/2022,Outros,SR 5,0
28/04/2022,Outros,SR 6,0
28/04/2022,Outros,SR 7,0
28/04/2022,Outros,SR 8,0
28/04/2022,Outros,SR 9,0
28/04/2022,Outros,SR 10,0
28/04/2022,Outros,SR 11,0
28/04/2022,Outros,SR 12,0
28/04/2022,Outros,SR 1,0
28/04/2022,Outros,SR 2,0
28/04/2022,Outros,SR 3,0
28/04/2022,Outros,SR 4,0
28/04/2022,Outros,SR 5,0
28/04/2022,Outros,SR 6,0
28/04/2022,Outros,SR 7,0
28/04/2022,Outros,SR 8,0
28/04/2022,Outros,SR 9,0
28/04/2022,Outros,SR 10,0
28/04/2022,Outros,SR 11,0
28/04/2022,Outros,SR 12,0
29/04/2022,Outros,SR 1,0
29/04/2022,Outros,SR 2,0
29/04/2022,Outros,SR 3,0
29/04/2022,Outros,SR 4,0
29/04/2022,Outros,SR 5,0
29/04/2022,Outros,SR 6,0
29/04/2022,Outros,SR 7,0
29/04/2022,Outros,SR 8,0
29/04/2022,Outros,SR 9,0
29/04/2022,Outros,SR 10,0
29/04/2022,Outros,SR 11,0
29/04/2022,Outros,SR 12,0
29/04/2022,Outros,SR 1,0
29/04/2022,Outros,SR 2,0
29/04/2022,Outros,SR 3,0
29/04/2022,Outros,SR 4,0
29/04/2022,Outros,SR 5,0
29/04/2022,Outros,SR 6,0
29/04/2022,Outros,SR 7,0
29/04/2022,Outros,SR 8,0
29/04/2022,Outros,SR 9,0
29/04/2022,Outros,SR 10,0
29/04/2022,Outros,SR 11,0
29/04/2022,Outros,SR 12,0
29/04/2022,Outros,SR 1,0
29/04/2022,Outros,SR 2,0
29/04/2022,Outros,SR 3,0
29/04/2022,Outros,SR 4,0
29/04/2022,Outros,SR 5,0
29/04/2022,Outros,SR 6,0
29/04/2022,Outros,SR 7,0
29/04/2022,Outros,SR 8,0
29/04/2022,Outros,SR 9,0
29/04/2022,Outros,SR 10,0
29/04/2022,Outros,SR 11,0
29/04/2022,Outros,SR 12,0
29/04/2022,Outros,SR 1,0
29/04/2022,Outros,SR 2,0
29/04/2022,Outros,SR 3,0
29/04/2022,Outros,SR 4,0
29/04/2022,Outros,SR 5,0
29/04/2022,Outros,SR 6,0
29/04/2022,Outros,SR 7,0
29/04/2022,Outros,SR 8,0
29/04/2022,Outros,SR 9,0
29/04/2022,Outros,SR 10,0
29/04/2022,Outros,SR 11,0
29/04/2022,Outros,SR 12,0
29/04/2022,Outros,SR 1,0
29/04/2022,Outros,SR 2,0
29/04/2022,Outros,SR 3,0
29/04/2022,Outros,SR 4,0
29/04/2022,Outros,SR 5,0
29/04/2022,Outros,SR 6,0
29/04/2022,Outros,SR 7,0
29/04/2022,Outros,SR 8,0
29/04/2022,Outros,SR 9,0
29/04/2022,Outros,SR 10,0
29/04/2022,Outros,SR 11,0
29/04/2022,Outros,SR 12,0
29/04/2022,Outros,SR 1,1
29/04/2022,Outros,SR 2,1
29/04/2022,Outros,SR 3,0
29/04/2022,Outros,SR 4,0
29/04/2022,Outros,SR 5,0
29/04/2022,Outros,SR 6,0
29/04/2022,Outros,SR 7,0
29/04/2022,Outros,SR 8,0
29/04/2022,Outros,SR 9,0
29/04/2022,Outros,SR 10,0
29/04/2022,Outros,SR 11,2
29/04/2022,Outros,SR 12,1
29/04/2022,Outros,SR 1,0
29/04/2022,Outros,SR 2,0
29/04/2022,Outros,SR 3,0
29/04/2022,Outros,SR 4,0
29/04/2022,Outros,SR 5,0
29/04/2022,Outros,SR 6,0
29/04/2022,Outros,SR 7,0
29/04/2022,Outros,SR 8,0
29/04/2022,Outros,SR 9,0
29/04/2022,Outros,SR 10,0
29/04/2022,Outros,SR 11,0
29/04/2022,Outros,SR 12,0
29/04/2022,Outros,SR 1,0
29/04/2022,Outros,SR 2,0
29/04/2022,Outros,SR 3,0
29/04/2022,Outros,SR 4,0
29/04/2022,Outros,SR 5,0
29/04/2022,Outros,SR 6,0
29/04/2022,Outros,SR 7,0
29/04/2022,Outros,SR 8,0
29/04/2022,Outros,SR 9,0
29/04/2022,Outros,SR 10,0
29/04/2022,Outros,SR 11,0
29/04/2022,Outros,SR 12,0
29/04/2022,Outros,SR 1,0
29/04/2022,Outros,SR 2,0
29/04/2022,Outros,SR 3,0
29/04/2022,Outros,SR 4,0
29/04/2022,Outros,SR 5,0
29/04/2022,Outros,SR 6,0
29/04/2022,Outros,SR 7,1
29/04/2022,Outros,SR 8,0
29/04/2022,Outros,SR 9,0
29/04/2022,Outros,SR 10,0
29/04/2022,Outros,SR 11,0
29/04/2022,Outros,SR 12,0
29/04/2022,Outros,SR 1,0
29/04/2022,Outros,SR 2,0
29/04/2022,Outros,SR 3,0
29/04/2022,Outros,SR 4,0
29/04/2022,Outros,SR 5,0
29/04/2022,Outros,SR 6,0
29/04/2022,Outros,SR 7,0
29/04/2022,Outros,SR 8,0
29/04/2022,Outros,SR 9,0
29/04/2022,Outros,SR 10,0
29/04/2022,Outros,SR 11,0
29/04/2022,Outros,SR 12,0
29/04/2022,Outros,SR 1,0
29/04/2022,Outros,SR 2,0
29/04/2022,Outros,SR 3,0
29/04/2022,Outros,SR 4,0
29/04/2022,Outros,SR 5,0
29/04/2022,Outros,SR 6,0
29/04/2022,Outros,SR 7,0
29/04/2022,Outros,SR 8,0
29/04/2022,Outros,SR 9,0
29/04/2022,Outros,SR 10,0
29/04/2022,Outros,SR 11,0
29/04/2022,Outros,SR 12,0
30/04/2022,Outros,SR 1,0
30/04/2022,Outros,SR 2,0
30/04/2022,Outros,SR 3,0
30/04/2022,Outros,SR 4,1
30/04/2022,Outros,SR 5,0
30/04/2022,Outros,SR 6,1
30/04/2022,Outros,SR 7,0
30/04/2022,Outros,SR 8,5
30/04/2022,Outros,SR 9,1
30/04/2022,Outros,SR 10,0
30/04/2022,Outros,SR 11,1
30/04/2022,Outros,SR 12,0
30/04/2022,Outros,SR 1,0
30/04/2022,Outros,SR 2,0
30/04/2022,Outros,SR 3,0
30/04/2022,Outros,SR 4,0
30/04/2022,Outros,SR 5,0
30/04/2022,Outros,SR 6,0
30/04/2022,Outros,SR 7,0
30/04/2022,Outros,SR 8,0
30/04/2022,Outros,SR 9,0
30/04/2022,Outros,SR 10,0
30/04/2022,Outros,SR 11,0
30/04/2022,Outros,SR 12,0
30/04/2022,Outros,SR 1,0
30/04/2022,Outros,SR 2,0
30/04/2022,Outros,SR 3,0
30/04/2022,Outros,SR 4,1
30/04/2022,Outros,SR 5,0
30/04/2022,Outros,SR 6,0
30/04/2022,Outros,SR 7,0
30/04/2022,Outros,SR 8,0
30/04/2022,Outros,SR 9,0
30/04/2022,Outros,SR 10,0
30/04/2022,Outros,SR 11,0
30/04/2022,Outros,SR 12,0
30/04/2022,Outros,SR 1,0
30/04/2022,Outros,SR 2,0
30/04/2022,Outros,SR 3,0
30/04/2022,Outros,SR 4,0
30/04/2022,Outros,SR 5,0
30/04/2022,Outros,SR 6,0
30/04/2022,Outros,SR 7,0
30/04/2022,Outros,SR 8,0
30/04/2022,Outros,SR 9,0
30/04/2022,Outros,SR 10,0
30/04/2022,Outros,SR 11,0
30/04/2022,Outros,SR 12,0
30/04/2022,Outros,SR 1,0
30/04/2022,Outros,SR 2,0
30/04/2022,Outros,SR 3,0
30/04/2022,Outros,SR 4,0
30/04/2022,Outros,SR 5,0
30/04/2022,Outros,SR 6,0
30/04/2022,Outros,SR 7,0
30/04/2022,Outros,SR 8,0
30/04/2022,Outros,SR 9,0
30/04/2022,Outros,SR 10,0
30/04/2022,Outros,SR 11,0
30/04/2022,Outros,SR 12,0
30/04/2022,Outros,SR 1,0
30/04/2022,Outros,SR 2,0
30/04/2022,Outros,SR 3,0
30/04/2022,Outros,SR 4,0
30/04/2022,Outros,SR 5,0
30/04/2022,Outros,SR 6,0
30/04/2022,Outros,SR 7,0
30/04/2022,Outros,SR 8,1
30/04/2022,Outros,SR 9,1
30/04/2022,Outros,SR 10,1
30/04/2022,Outros,SR 11,0
30/04/2022,Outros,SR 12,0
30/04/2022,Outros,SR 1,0
30/04/2022,Outros,SR 2,0
30/04/2022,Outros,SR 3,0
30/04/2022,Outros,SR 4,0
30/04/2022,Outros,SR 5,0
30/04/2022,Outros,SR 6,0
30/04/2022,Outros,SR 7,0
30/04/2022,Outros,SR 8,0
30/04/2022,Outros,SR 9,0
30/04/2022,Outros,SR 10,0
30/04/2022,Outros,SR 11,0
30/04/2022,Outros,SR 12,0
30/04/2022,Outros,SR 1,0
30/04/2022,Outros,SR 2,0
30/04/2022,Outros,SR 3,0
30/04/2022,Outros,SR 4,0
30/04/2022,Outros,SR 5,0
30/04/2022,Outros,SR 6,0
30/04/2022,Outros,SR 7,0
30/04/2022,Outros,SR 8,0
30/04/2022,Outros,SR 9,0
30/04/2022,Outros,SR 10,0
30/04/2022,Outros,SR 11,0
30/04/2022,Outros,SR 12,0
30/04/2022,Outros,SR 1,1
30/04/2022,Outros,SR 2,0
30/04/2022,Outros,SR 3,7
30/04/2022,Outros,SR 4,0
30/04/2022,Outros,SR 5,2
30/04/2022,Outros,SR 6,2
30/04/2022,Outros,SR 7,0
30/04/2022,Outros,SR 8,5
30/04/2022,Outros,SR 9,0
30/04/2022,Outros,SR 10,3
30/04/2022,Outros,SR 11,17
30/04/2022,Outros,SR 12,0
30/04/2022,Outros,SR 1,0
30/04/2022,Outros,SR 2,0
30/04/2022,Outros,SR 3,0
30/04/2022,Outros,SR 4,0
30/04/2022,Outros,SR 5,0
30/04/2022,Outros,SR 6,0
30/04/2022,Outros,SR 7,0
30/04/2022,Outros,SR 8,0
30/04/2022,Outros,SR 9,0
30/04/2022,Outros,SR 10,0
30/04/2022,Outros,SR 11,0
30/04/2022,Outros,SR 12,0
30/04/2022,Outros,SR 1,0
30/04/2022,Outros,SR 2,0
30/04/2022,Outros,SR 3,0
30/04/2022,Outros,SR 4,1
30/04/2022,Outros,SR 5,0
30/04/2022,Outros,SR 6,0
30/04/2022,Outros,SR 7,1
30/04/2022,Outros,SR 8,0
30/04/2022,Outros,SR 9,0
30/04/2022,Outros,SR 10,0
30/04/2022,Outros,SR 11,1
30/04/2022,Outros,SR 12,0
